timestamp,type,host
1576597915336,b,www.googleadservices.com
1576597918769,b,app-measurement.com
1576597928830,b,app-measurement.com
1576597938925,b,app-measurement.com
1576597950797,a,encrypted-tbn2.gstatic.com
1576597950966,b,id.google.com
1576597951346,b,app-measurement.com
1576597953944,b,adservice.google.com
1576597954266,b,www.googleadservices.com
1576597964434,a,encrypted-tbn3.gstatic.com
1576597964725,b,id.google.com
1576597964868,b,app-measurement.com
1576597967137,b,adservice.google.com
1576597967987,b,www.googleadservices.com
1576597975654,b,www.googleadservices.com
1576597982838,a,encrypted-tbn0.gstatic.com
1576597982853,a,t0.gstatic.com
1576597983008,a,t0.gstatic.com
1576597983013,a,encrypted-tbn0.gstatic.com
1576597983155,a,t0.gstatic.com
1576597983160,a,encrypted-tbn0.gstatic.com
1576597983248,a,t0.gstatic.com
1576597983263,a,encrypted-tbn0.gstatic.com
1576597983316,a,t0.gstatic.com
1576597983437,b,app-measurement.com
1576597988074,b,ssl.google-analytics.com
1576597993512,b,app-measurement.com
1576598012062,a,t3.gstatic.com
1576598012154,a,t3.gstatic.com
1576598012211,a,t3.gstatic.com
1576598012288,a,t3.gstatic.com
1576598012363,a,t3.gstatic.com
1576598014358,b,app-measurement.com
1576598020029,a,mobiledataplan-pa.googleapis.com
1576598024834,b,id.google.com
1576598025297,b,app-measurement.com
1576598026632,b,adservice.google.com
1576598028059,b,www.googleadservices.com
1576598045423,b,app-measurement.com
1576598046956,b,id.google.com
1576598049715,b,adservice.google.com
1576598050076,b,www.googleadservices.com
1576598055470,b,app-measurement.com
1576598065544,b,app-measurement.com
1576598074292,b,id.google.com
1576598075639,b,app-measurement.com
1576598076327,b,adservice.google.com
1576598077403,b,www.googleadservices.com
1576598085688,b,app-measurement.com
1576598101693,a,encrypted-tbn1.gstatic.com
1576598101926,b,id.google.com
1576598102146,b,app-measurement.com
1576598105247,b,www.googleadservices.com
1576598105305,b,adservice.google.com
1576598108110,b,ssl.google-analytics.com
1576598116907,b,id.google.com
1576598117185,b,app-measurement.com
1576598118667,b,adservice.google.com
1576598120132,b,www.googleadservices.com
1576598137460,b,id.google.com
1576598138734,b,app-measurement.com
1576598140234,b,adservice.google.com
1576598140682,b,www.googleadservices.com
1576598156303,b,id.google.com
1576598156616,b,app-measurement.com
1576598159241,b,adservice.google.com
1576598159656,b,www.googleadservices.com
1576598166960,b,app-measurement.com
1576598177896,b,id.google.com
1576598177973,b,app-measurement.com
1576598179820,b,adservice.google.com
1576598181159,b,www.googleadservices.com
1576598200016,b,app-measurement.com
1576598209872,b,app-measurement.com
1576598210333,b,id.google.com
1576598211564,a,lh3.googleusercontent.com
1576598213071,b,adservice.google.com
1576598213553,b,www.googleadservices.com
1576598225537,a,lh3.googleusercontent.com
1576598225594,a,lh3.googleusercontent.com
1576598225667,a,lh3.googleusercontent.com
1576598225775,a,lh3.googleusercontent.com
1576598228148,b,ssl.google-analytics.com
1576598231373,b,app-measurement.com
1576598249664,b,sessions.bugsnag.com
1576598251898,b,app-measurement.com
1576598271818,a,snaptu-mini.facebook.com
1576598274587,a,mqtt-mini.facebook.com
1576598275882,b,www.googleadservices.com
1576598308532,a,video-dfw5-2.xx.fbcdn.net
1576598344186,a,graph.facebook.com
1576598348195,b,ssl.google-analytics.com
1576598361569,a,api.leanplum.com
1576598365975,b,e.crashlytics.com
1576598370717,b,config.safedk.com
1576598371209,a,geomobileservices-pa.googleapis.com
1576598372717,b,sessions.bugsnag.com
1576598374214,b,e.crashlytics.com
1576598374377,b,app-measurement.com
1576598375744,a,firebaseremoteconfig.googleapis.com
1576598376065,a,api.textnow.me
1576598377716,a,api.samsungcloud.com
1576598380740,a,us1rgn.file.samsungcloud.com
1576598906468,a,mtalk.google.com
